Estacion;NombreEstacion;longitud2;latitud2;altitud;anio;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;dic
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1991;20,5;9,6;485,9;22;89,2;26,5;20,6;4,3;48,2;19;80,4;20
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1992;10,8;29,6;38,5;21;42,7;17,1;13;8,5;74;40,8;26,1;58,9
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1993;24,1;82,5;101,9;123,8;78,5;0,6;15,3;4,3;36;27,6;57,3;93,4
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1994;52,1;46,9;136,5;127,5;69,1;2,7;6,3;12,5;14,3;66,3;91,8;75,1
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1995;2,9;11,5;37,8;95,6;57,3;52,9;32,3;14,7;31;59,5;70,3;41,8
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1996;71,8;76,8;88;82,7;122,6;91,3;2,5;29,1;17,8;52,2;12,6;32,5
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1997;62,4;;113,8;124,2;68,9;19,4;29,7;0,1;74,4;34,4;96,5;34
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1998;16,7;44,6;61,5;51,7;75,9;15,5;24,9;7;9,9;65,8;104,1;25,2
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1960;68,2;109;156,9;98,5;63,1;25;39,7;45,2;48,3;120,6;22,2;93,2
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1961;108;34,8;165,1;184,1;51,2;80,9;23,1;5,6;57,1;177,5;75,4;81,4
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1962;139,8;98,9;173,7;181,9;106,1;51,9;0,6;2,4;37,3;65,3;149,4;66,1
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1963;149,8;120,2;219,9;170,9;106,6;44,4;47,9;2,3;39,7;97,2;145;121,9
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1964;19,1;60;43,8;193,4;83,3;92,9;49,6;75,1;49;109;150,9;91,2
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1965;60,7;52,5;92,8;262,3;171;8;2,6;5,4;109,5;154,9;254,2;103,5
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1966;82;60,8;130;107,2;153,9;53,9;46,4;33,9;61;98,1;75,3;86,4
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1967;82,9;218,6;84,3;58,5;92,7;29,5;19,7;3,5;65;187,3;34,5;28,6
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1968;106,8;134,2;140,5;172,2;47,5;55,1;4,4;67,2;131,3;223,1;104;72,8
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1969;123,3;101,6;129,4;285,1;111;78,1;9,1;6,7;89;155,5;163,4;114,1
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1970;114,9;215,4;68,6;120,8;150,9;52,8;5;7,3;86,9;107,9;182,5;61,6
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1971;148,4;217;280,4;148,4;118,8;48,9;2,6;17,9;66,6;215,8;101,9;86,1
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1972;170,3;162,7;125,7;134,5;165,9;125,3;17,8;41;19,2;98,1;184,4;102,6
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1973;70,9;82,1;98,6;290,9;82,2;31,3;17,7;78;113,8;81,1;28,4;107,7
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1974;57,5;182,2;135,6;176,8;125,6;45,8;30,5;5;111,3;215;103,8;83
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1975;100;236,3;254,9;101,6;117,5;67,3;115,2;73,9;52,7;216,6;118,2;94,4
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1976;105,2;72,6;115,1;152,1;104;31,9;3,2;1,6;93;88,7;129,2;145
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1977;60,6;57,2;158,2;98,2;49,7;73,2;13,6;27,7;116,8;148,1;24,9;94,2
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1978;38,7;109,1;130,8;257,5;113,5;14;60,4;10,4;129,2;20,9;61,3;70,2
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1979;56,6;33,8;116,5;162,8;176,7;25,8;15,9;63,6;107,3;85,9;58,5;22,9
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1980;87,5;195,6;64,8;131,6;45,4;29,6;10,3;27,6;27,5;177,7;182,1;133,8
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1981;15,8;103,5;166,7;207,4;91,5;35,1;28,3;100,1;52,9;59,2;177,1;135,8
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1982;103,9;118,2;172,3;222,6;191,7;9,7;24,8;0,9;126,6;209,8;190,8;272,6
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1983;163;94,4;300,2;241,6;217,9;13,9;2,5;57,1;17;98,5;141,8;195,7
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1984;116;260,9;134,8;190,6;88,2;28;17,4;60,6;194,3;153,6;104,1;40,6
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1988;;;;;;;36,9;60,9;117,7;117,2;98,1;48,5
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1989;122;120,1;160,9;167,7;58,4;61,9;31;72,2;153,4;199,3;23,3;41,8
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1960;94,7;95,8;143,7;81,8;36;5,4;17,3;29,1;27,2;115,5;24,4;66,5
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1961;81,8;54,5;150;182,8;24;58,4;4,9;2,2;19,7;113,5;62,3;32,6
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1962;110,7;70,2;160,3;103,9;119;39,3;0,3;13,1;32,6;81,9;126,4;48,5
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1963;95,3;156,2;109,9;102,9;74,9;35,2;26,4;1,7;40,4;28,2;105,6;97,5
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1964;33,4;52;23;142,5;35,9;74,3;37,2;27,8;24,2;79,4;105,7;138,1
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1965;65;22,6;91,7;225;141,8;10,7;1,7;3,7;80;117,6;267;62,3
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1966;50,4;52,4;134,8;130,9;120,1;56;44,9;14,4;47,8;112,9;84,4;67,1
